timestamp,datetime,frame_count,object_class,confidence,depth_meters,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y
1777272905.159403,2026-04-27 01:55:05,850,none,0.0,0.0,0,0,0,0,0,0
1777272905.1863449,2026-04-27 01:55:05,853,none,0.0,0.0,0,0,0,0,0,0
1777272905.212477,2026-04-27 01:55:05,856,none,0.0,0.0,0,0,0,0,0,0
1777272905.23875,2026-04-27 01:55:05,859,none,0.0,0.0,0,0,0,0,0,0
1777272905.271004,2026-04-27 01:55:05,862,Person,0.6664366126060486,2.839822769165039,205,246,217,279,211,262
1777272905.271004,2026-04-27 01:55:05,862,Person,0.45538002252578735,2.311265468597412,446,293,459,330,452,311
1777272905.302871,2026-04-27 01:55:05,865,Person,0.48936861753463745,3.223600149154663,67,175,84,204,75,189
1777272905.329524,2026-04-27 01:55:05,868,none,0.0,0.0,0,0,0,0,0,0
1777272905.380109,2026-04-27 01:55:05,871,Person,0.6617578268051147,1.9978398084640503,172,295,192,343,182,319
1777272905.380109,2026-04-27 01:55:05,871,Person,0.48099029064178467,1.6587454080581665,15,317,38,355,26,336
1777272905.41167,2026-04-27 01:55:05,874,Person,0.4557553827762604,1.6805167198181152,15,322,39,356,27,339
1777272905.4420109,2026-04-27 01:55:05,877,none,0.0,0.0,0,0,0,0,0,0
1777272905.468381,2026-04-27 01:55:05,880,none,0.0,0.0,0,0,0,0,0,0
1777272905.495061,2026-04-27 01:55:05,883,none,0.0,0.0,0,0,0,0,0,0
1777272905.522986,2026-04-27 01:55:05,886,none,0.0,0.0,0,0,0,0,0,0
1777272905.550693,2026-04-27 01:55:05,889,none,0.0,0.0,0,0,0,0,0,0
1777272905.577864,2026-04-27 01:55:05,892,none,0.0,0.0,0,0,0,0,0,0
1777272905.6042418,2026-04-27 01:55:05,895,none,0.0,0.0,0,0,0,0,0,0
1777272905.63619,2026-04-27 01:55:05,898,Machinery,0.4222126007080078,1.2400851249694824,316,323,389,359,352,341
1777272905.6682081,2026-04-27 01:55:05,901,Machinery,0.5578773021697998,3.7879185676574707,156,155,223,239,189,197
1777272905.695123,2026-04-27 01:55:05,904,none,0.0,0.0,0,0,0,0,0,0
1777272905.721568,2026-04-27 01:55:05,907,none,0.0,0.0,0,0,0,0,0,0
1777272905.752198,2026-04-27 01:55:05,910,none,0.0,0.0,0,0,0,0,0,0
1777272905.784108,2026-04-27 01:55:05,913,none,0.0,0.0,0,0,0,0,0,0
1777272905.816044,2026-04-27 01:55:05,916,none,0.0,0.0,0,0,0,0,0,0
1777272905.867511,2026-04-27 01:55:05,919,Vehicle,0.7031747698783875,1.9774515628814697,446,137,506,200,476,168
1777272905.8989298,2026-04-27 01:55:05,922,none,0.0,0.0,0,0,0,0,0,0
1777272905.926354,2026-04-27 01:55:05,925,none,0.0,0.0,0,0,0,0,0,0
1777272905.953669,2026-04-27 01:55:05,928,none,0.0,0.0,0,0,0,0,0,0
1777272905.98562,2026-04-27 01:55:05,931,none,0.0,0.0,0,0,0,0,0,0
1777272906.012985,2026-04-27 01:55:06,934,none,0.0,0.0,0,0,0,0,0,0
1777272906.044864,2026-04-27 01:55:06,937,Person,0.43540701270103455,1.9898474216461182,11,317,25,349,18,333
1777272906.076745,2026-04-27 01:55:06,940,Person,0.5252746343612671,2.7769718170166016,195,242,205,272,200,257
1777272906.10335,2026-04-27 01:55:06,943,none,0.0,0.0,0,0,0,0,0,0
1777272906.1350021,2026-04-27 01:55:06,946,none,0.0,0.0,0,0,0,0,0,0
1777272906.161649,2026-04-27 01:55:06,949,none,0.0,0.0,0,0,0,0,0,0
1777272906.193734,2026-04-27 01:55:06,952,Vehicle,0.3612496554851532,3.9350786209106445,450,142,512,209,481,175
1777272906.221401,2026-04-27 01:55:06,955,none,0.0,0.0,0,0,0,0,0,0
1777272906.2528331,2026-04-27 01:55:06,958,Person,0.47962671518325806,1.9628937244415283,253,270,268,303,260,286
1777272906.28056,2026-04-27 01:55:06,961,none,0.0,0.0,0,0,0,0,0,0
1777272906.3085241,2026-04-27 01:55:06,964,none,0.0,0.0,0,0,0,0,0,0
1777272906.335683,2026-04-27 01:55:06,967,none,0.0,0.0,0,0,0,0,0,0
1777272906.3636029,2026-04-27 01:55:06,970,none,0.0,0.0,0,0,0,0,0,0
1777272906.391526,2026-04-27 01:55:06,973,none,0.0,0.0,0,0,0,0,0,0
1777272906.418698,2026-04-27 01:55:06,976,none,0.0,0.0,0,0,0,0,0,0
1777272906.445846,2026-04-27 01:55:06,979,none,0.0,0.0,0,0,0,0,0,0
1777272906.4732149,2026-04-27 01:55:06,982,none,0.0,0.0,0,0,0,0,0,0
1777272906.504919,2026-04-27 01:55:06,985,none,0.0,0.0,0,0,0,0,0,0
1777272906.5328052,2026-04-27 01:55:06,988,none,0.0,0.0,0,0,0,0,0,0
1777272906.561167,2026-04-27 01:55:06,991,none,0.0,0.0,0,0,0,0,0,0
1777272906.592088,2026-04-27 01:55:06,994,none,0.0,0.0,0,0,0,0,0,0
1777272906.6232178,2026-04-27 01:55:06,997,Person,0.5326769948005676,2.3249049186706543,161,275,178,310,169,292
1777272906.6516511,2026-04-27 01:55:06,1000,none,0.0,0.0,0,0,0,0,0,0
1777272906.679169,2026-04-27 01:55:06,1003,none,0.0,0.0,0,0,0,0,0,0
1777272906.70556,2026-04-27 01:55:06,1006,none,0.0,0.0,0,0,0,0,0,0
1777272906.737258,2026-04-27 01:55:06,1009,Vehicle,0.7933312058448792,2.866291046142578,182,130,232,188,207,159
1777272906.737258,2026-04-27 01:55:06,1009,Person,0.5737729072570801,2.292388677597046,159,275,171,308,165,291
1777272906.769126,2026-04-27 01:55:06,1012,Person,0.4711315333843231,2.12229323387146,152,274,168,314,160,294
1777272906.799878,2026-04-27 01:55:06,1015,Vehicle,0.6524637937545776,3.3642921447753906,226,173,280,251,253,212
1777272906.826781,2026-04-27 01:55:06,1018,none,0.0,0.0,0,0,0,0,0,0
1777272906.853766,2026-04-27 01:55:06,1021,none,0.0,0.0,0,0,0,0,0,0
1777272906.881212,2026-04-27 01:55:06,1024,none,0.0,0.0,0,0,0,0,0,0
1777272906.909246,2026-04-27 01:55:06,1027,none,0.0,0.0,0,0,0,0,0,0
1777272906.936992,2026-04-27 01:55:06,1030,none,0.0,0.0,0,0,0,0,0,0
1777272906.9650922,2026-04-27 01:55:06,1033,none,0.0,0.0,0,0,0,0,0,0
1777272906.996692,2026-04-27 01:55:06,1036,none,0.0,0.0,0,0,0,0,0,0
1777272907.0243819,2026-04-27 01:55:07,1039,none,0.0,0.0,0,0,0,0,0,0
1777272907.051853,2026-04-27 01:55:07,1042,none,0.0,0.0,0,0,0,0,0,0
1777272907.079843,2026-04-27 01:55:07,1045,none,0.0,0.0,0,0,0,0,0,0
1777272907.108175,2026-04-27 01:55:07,1048,none,0.0,0.0,0,0,0,0,0,0
1777272907.134986,2026-04-27 01:55:07,1051,none,0.0,0.0,0,0,0,0,0,0
1777272907.1629992,2026-04-27 01:55:07,1054,none,0.0,0.0,0,0,0,0,0,0
1777272907.190633,2026-04-27 01:55:07,1057,none,0.0,0.0,0,0,0,0,0,0
1777272907.217665,2026-04-27 01:55:07,1060,none,0.0,0.0,0,0,0,0,0,0
1777272907.244339,2026-04-27 01:55:07,1063,none,0.0,0.0,0,0,0,0,0,0
1777272907.2704241,2026-04-27 01:55:07,1066,none,0.0,0.0,0,0,0,0,0,0
1777272907.298432,2026-04-27 01:55:07,1069,none,0.0,0.0,0,0,0,0,0,0
1777272907.3267012,2026-04-27 01:55:07,1072,none,0.0,0.0,0,0,0,0,0,0
1777272907.3538089,2026-04-27 01:55:07,1075,none,0.0,0.0,0,0,0,0,0,0
1777272907.381532,2026-04-27 01:55:07,1078,none,0.0,0.0,0,0,0,0,0,0
1777272907.410017,2026-04-27 01:55:07,1081,none,0.0,0.0,0,0,0,0,0,0
1777272907.439565,2026-04-27 01:55:07,1084,none,0.0,0.0,0,0,0,0,0,0
1777272907.467411,2026-04-27 01:55:07,1087,none,0.0,0.0,0,0,0,0,0,0
1777272907.49549,2026-04-27 01:55:07,1090,none,0.0,0.0,0,0,0,0,0,0
1777272907.527334,2026-04-27 01:55:07,1093,none,0.0,0.0,0,0,0,0,0,0
1777272907.5540211,2026-04-27 01:55:07,1096,none,0.0,0.0,0,0,0,0,0,0
1777272907.580462,2026-04-27 01:55:07,1099,none,0.0,0.0,0,0,0,0,0,0
1777272907.607716,2026-04-27 01:55:07,1102,none,0.0,0.0,0,0,0,0,0,0
1777272907.6350799,2026-04-27 01:55:07,1105,none,0.0,0.0,0,0,0,0,0,0
1777272907.661845,2026-04-27 01:55:07,1108,none,0.0,0.0,0,0,0,0,0,0
1777272907.687895,2026-04-27 01:55:07,1111,none,0.0,0.0,0,0,0,0,0,0
1777272907.7156942,2026-04-27 01:55:07,1114,none,0.0,0.0,0,0,0,0,0,0
1777272907.743697,2026-04-27 01:55:07,1117,none,0.0,0.0,0,0,0,0,0,0
1777272907.771706,2026-04-27 01:55:07,1120,none,0.0,0.0,0,0,0,0,0,0
1777272907.799417,2026-04-27 01:55:07,1123,none,0.0,0.0,0,0,0,0,0,0
1777272907.827373,2026-04-27 01:55:07,1126,none,0.0,0.0,0,0,0,0,0,0
1777272907.858351,2026-04-27 01:55:07,1129,none,0.0,0.0,0,0,0,0,0,0
1777272907.8855731,2026-04-27 01:55:07,1132,none,0.0,0.0,0,0,0,0,0,0
1777272907.912082,2026-04-27 01:55:07,1135,none,0.0,0.0,0,0,0,0,0,0
1777272907.9395552,2026-04-27 01:55:07,1138,none,0.0,0.0,0,0,0,0,0,0
1777272907.967668,2026-04-27 01:55:07,1141,none,0.0,0.0,0,0,0,0,0,0
1777272907.994386,2026-04-27 01:55:07,1144,none,0.0,0.0,0,0,0,0,0,0
1777272908.0204911,2026-04-27 01:55:08,1147,none,0.0,0.0,0,0,0,0,0,0
1777272908.050227,2026-04-27 01:55:08,1150,none,0.0,0.0,0,0,0,0,0,0
1777272908.07871,2026-04-27 01:55:08,1153,none,0.0,0.0,0,0,0,0,0,0
1777272908.106496,2026-04-27 01:55:08,1156,none,0.0,0.0,0,0,0,0,0,0
1777272908.134478,2026-04-27 01:55:08,1159,none,0.0,0.0,0,0,0,0,0,0
1777272908.166529,2026-04-27 01:55:08,1162,Person,0.48140764236450195,2.1679024696350098,347,286,367,323,357,304
1777272908.194617,2026-04-27 01:55:08,1165,none,0.0,0.0,0,0,0,0,0,0
1777272908.221809,2026-04-27 01:55:08,1168,none,0.0,0.0,0,0,0,0,0,0
1777272908.249331,2026-04-27 01:55:08,1171,none,0.0,0.0,0,0,0,0,0,0
1777272908.279972,2026-04-27 01:55:08,1174,Machinery,0.4000515043735504,1.5011680126190186,249,323,373,360,311,341
1777272908.3073988,2026-04-27 01:55:08,1177,none,0.0,0.0,0,0,0,0,0,0
1777272908.3337548,2026-04-27 01:55:08,1180,none,0.0,0.0,0,0,0,0,0,0
1777272908.3648288,2026-04-27 01:55:08,1183,Vehicle,0.6753260493278503,3.748216390609741,430,170,498,238,464,204
1777272908.3648288,2026-04-27 01:55:08,1183,Person,0.3989855945110321,1.8440163135528564,371,300,390,339,380,319
1777272908.3969212,2026-04-27 01:55:08,1186,Person,0.4466353952884674,3.95438814163208,609,155,639,247,624,201
1777272908.4250271,2026-04-27 01:55:08,1189,none,0.0,0.0,0,0,0,0,0,0
1777272908.4558878,2026-04-27 01:55:08,1192,none,0.0,0.0,0,0,0,0,0,0
1777272908.48752,2026-04-27 01:55:08,1195,Machinery,0.49061810970306396,2.422144889831543,238,304,303,353,270,328
1777272908.5153542,2026-04-27 01:55:08,1198,none,0.0,0.0,0,0,0,0,0,0
1777272908.542947,2026-04-27 01:55:08,1201,none,0.0,0.0,0,0,0,0,0,0
1777272908.56992,2026-04-27 01:55:08,1204,none,0.0,0.0,0,0,0,0,0,0
1777272908.596061,2026-04-27 01:55:08,1207,none,0.0,0.0,0,0,0,0,0,0
1777272908.62361,2026-04-27 01:55:08,1210,none,0.0,0.0,0,0,0,0,0,0
1777272908.6512551,2026-04-27 01:55:08,1213,none,0.0,0.0,0,0,0,0,0,0
1777272908.678144,2026-04-27 01:55:08,1216,none,0.0,0.0,0,0,0,0,0,0
1777272908.704283,2026-04-27 01:55:08,1219,none,0.0,0.0,0,0,0,0,0,0
1777272908.731848,2026-04-27 01:55:08,1222,none,0.0,0.0,0,0,0,0,0,0
1777272908.7637708,2026-04-27 01:55:08,1225,Person,0.3884492516517639,2.4997482299804688,91,278,110,332,100,305
1777272908.791595,2026-04-27 01:55:08,1228,none,0.0,0.0,0,0,0,0,0,0
1777272908.8195121,2026-04-27 01:55:08,1231,none,0.0,0.0,0,0,0,0,0,0
1777272908.847151,2026-04-27 01:55:08,1234,none,0.0,0.0,0,0,0,0,0,0
1777272908.8749819,2026-04-27 01:55:08,1237,none,0.0,0.0,0,0,0,0,0,0
1777272908.9021702,2026-04-27 01:55:08,1240,none,0.0,0.0,0,0,0,0,0,0
1777272908.928944,2026-04-27 01:55:08,1243,none,0.0,0.0,0,0,0,0,0,0
1777272908.955628,2026-04-27 01:55:08,1246,none,0.0,0.0,0,0,0,0,0,0
1777272908.98301,2026-04-27 01:55:08,1249,none,0.0,0.0,0,0,0,0,0,0
1777272909.00981,2026-04-27 01:55:09,1252,none,0.0,0.0,0,0,0,0,0,0
1777272909.036156,2026-04-27 01:55:09,1255,none,0.0,0.0,0,0,0,0,0,0
1777272909.0622442,2026-04-27 01:55:09,1258,none,0.0,0.0,0,0,0,0,0,0
1777272909.084018,2026-04-27 01:55:09,1261,none,0.0,0.0,0,0,0,0,0,0
1777272909.109372,2026-04-27 01:55:09,1264,Person,0.3964592218399048,2.354123592376709,202,323,223,359,212,341
1777272909.1313658,2026-04-27 01:55:09,1267,none,0.0,0.0,0,0,0,0,0,0
1777272909.1531231,2026-04-27 01:55:09,1270,none,0.0,0.0,0,0,0,0,0,0
1777272909.1824892,2026-04-27 01:55:09,1273,Person,0.42954084277153015,2.387065887451172,145,315,160,346,152,330
1777272909.209333,2026-04-27 01:55:09,1276,none,0.0,0.0,0,0,0,0,0,0
1777272909.235554,2026-04-27 01:55:09,1279,none,0.0,0.0,0,0,0,0,0,0
1777272909.261647,2026-04-27 01:55:09,1282,none,0.0,0.0,0,0,0,0,0,0
1777272909.287667,2026-04-27 01:55:09,1285,none,0.0,0.0,0,0,0,0,0,0
1777272909.314964,2026-04-27 01:55:09,1288,none,0.0,0.0,0,0,0,0,0,0
1777272909.3422809,2026-04-27 01:55:09,1291,none,0.0,0.0,0,0,0,0,0,0
1777272909.368766,2026-04-27 01:55:09,1294,none,0.0,0.0,0,0,0,0,0,0
1777272909.394779,2026-04-27 01:55:09,1297,none,0.0,0.0,0,0,0,0,0,0
1777272909.420928,2026-04-27 01:55:09,1300,none,0.0,0.0,0,0,0,0,0,0
1777272909.448554,2026-04-27 01:55:09,1303,none,0.0,0.0,0,0,0,0,0,0
1777272909.477099,2026-04-27 01:55:09,1306,none,0.0,0.0,0,0,0,0,0,0
1777272909.504673,2026-04-27 01:55:09,1309,none,0.0,0.0,0,0,0,0,0,0
1777272909.532325,2026-04-27 01:55:09,1312,none,0.0,0.0,0,0,0,0,0,0
1777272909.559082,2026-04-27 01:55:09,1315,none,0.0,0.0,0,0,0,0,0,0
1777272909.585577,2026-04-27 01:55:09,1318,none,0.0,0.0,0,0,0,0,0,0
1777272909.6116512,2026-04-27 01:55:09,1321,none,0.0,0.0,0,0,0,0,0,0
1777272909.6383622,2026-04-27 01:55:09,1324,none,0.0,0.0,0,0,0,0,0,0
1777272909.666155,2026-04-27 01:55:09,1327,none,0.0,0.0,0,0,0,0,0,0
1777272909.693258,2026-04-27 01:55:09,1330,none,0.0,0.0,0,0,0,0,0,0
1777272909.723979,2026-04-27 01:55:09,1333,Machinery,0.35042452812194824,1.6394357681274414,317,329,372,360,344,344
1777272909.750763,2026-04-27 01:55:09,1336,none,0.0,0.0,0,0,0,0,0,0
1777272909.777091,2026-04-27 01:55:09,1339,none,0.0,0.0,0,0,0,0,0,0
1777272909.8051178,2026-04-27 01:55:09,1342,none,0.0,0.0,0,0,0,0,0,0
1777272909.832764,2026-04-27 01:55:09,1345,none,0.0,0.0,0,0,0,0,0,0
1777272909.859642,2026-04-27 01:55:09,1348,none,0.0,0.0,0,0,0,0,0,0
1777272909.886608,2026-04-27 01:55:09,1351,none,0.0,0.0,0,0,0,0,0,0
1777272909.913931,2026-04-27 01:55:09,1354,none,0.0,0.0,0,0,0,0,0,0
1777272909.941194,2026-04-27 01:55:09,1357,none,0.0,0.0,0,0,0,0,0,0
1777272909.9687302,2026-04-27 01:55:09,1360,none,0.0,0.0,0,0,0,0,0,0
1777272909.9966211,2026-04-27 01:55:09,1363,none,0.0,0.0,0,0,0,0,0,0
1777272910.0246441,2026-04-27 01:55:10,1366,none,0.0,0.0,0,0,0,0,0,0
1777272910.052177,2026-04-27 01:55:10,1369,none,0.0,0.0,0,0,0,0,0,0
1777272910.078944,2026-04-27 01:55:10,1372,none,0.0,0.0,0,0,0,0,0,0
1777272910.1066,2026-04-27 01:55:10,1375,none,0.0,0.0,0,0,0,0,0,0
1777272910.133378,2026-04-27 01:55:10,1378,none,0.0,0.0,0,0,0,0,0,0
1777272910.1611059,2026-04-27 01:55:10,1381,none,0.0,0.0,0,0,0,0,0,0
1777272910.18875,2026-04-27 01:55:10,1384,none,0.0,0.0,0,0,0,0,0,0
1777272910.2153358,2026-04-27 01:55:10,1387,none,0.0,0.0,0,0,0,0,0,0
1777272910.240442,2026-04-27 01:55:10,1390,none,0.0,0.0,0,0,0,0,0,0
1777272910.27054,2026-04-27 01:55:10,1393,Person,0.3946702182292938,2.6831467151641846,210,292,227,330,218,311
1777272910.297663,2026-04-27 01:55:10,1396,none,0.0,0.0,0,0,0,0,0,0
1777272910.324655,2026-04-27 01:55:10,1399,none,0.0,0.0,0,0,0,0,0,0
1777272910.352632,2026-04-27 01:55:10,1402,none,0.0,0.0,0,0,0,0,0,0
1777272910.38015,2026-04-27 01:55:10,1405,none,0.0,0.0,0,0,0,0,0,0
1777272910.406955,2026-04-27 01:55:10,1408,none,0.0,0.0,0,0,0,0,0,0
1777272910.433343,2026-04-27 01:55:10,1411,none,0.0,0.0,0,0,0,0,0,0
1777272910.4595258,2026-04-27 01:55:10,1414,none,0.0,0.0,0,0,0,0,0,0
1777272910.487145,2026-04-27 01:55:10,1417,none,0.0,0.0,0,0,0,0,0,0
1777272910.513448,2026-04-27 01:55:10,1420,none,0.0,0.0,0,0,0,0,0,0
1777272910.5396218,2026-04-27 01:55:10,1423,none,0.0,0.0,0,0,0,0,0,0
1777272910.566484,2026-04-27 01:55:10,1426,none,0.0,0.0,0,0,0,0,0,0
1777272910.593765,2026-04-27 01:55:10,1429,none,0.0,0.0,0,0,0,0,0,0
1777272910.620955,2026-04-27 01:55:10,1432,none,0.0,0.0,0,0,0,0,0,0
1777272910.648604,2026-04-27 01:55:10,1435,none,0.0,0.0,0,0,0,0,0,0
1777272910.6751192,2026-04-27 01:55:10,1438,none,0.0,0.0,0,0,0,0,0,0
1777272910.7025862,2026-04-27 01:55:10,1441,none,0.0,0.0,0,0,0,0,0,0
1777272910.729963,2026-04-27 01:55:10,1444,none,0.0,0.0,0,0,0,0,0,0
1777272910.75665,2026-04-27 01:55:10,1447,none,0.0,0.0,0,0,0,0,0,0
1777272910.783484,2026-04-27 01:55:10,1450,none,0.0,0.0,0,0,0,0,0,0
1777272910.811319,2026-04-27 01:55:10,1453,none,0.0,0.0,0,0,0,0,0,0
1777272910.842565,2026-04-27 01:55:10,1456,Person,0.6691995859146118,2.579226016998291,11,294,29,335,20,314
1777272910.870432,2026-04-27 01:55:10,1459,none,0.0,0.0,0,0,0,0,0,0
1777272910.8972101,2026-04-27 01:55:10,1462,none,0.0,0.0,0,0,0,0,0,0
1777272910.9239428,2026-04-27 01:55:10,1465,none,0.0,0.0,0,0,0,0,0,0
1777272910.950037,2026-04-27 01:55:10,1468,none,0.0,0.0,0,0,0,0,0,0
1777272910.977789,2026-04-27 01:55:10,1471,none,0.0,0.0,0,0,0,0,0,0
1777272911.005186,2026-04-27 01:55:11,1474,none,0.0,0.0,0,0,0,0,0,0
1777272911.0310311,2026-04-27 01:55:11,1477,none,0.0,0.0,0,0,0,0,0,0
1777272911.0572438,2026-04-27 01:55:11,1480,none,0.0,0.0,0,0,0,0,0,0
1777272911.083633,2026-04-27 01:55:11,1483,none,0.0,0.0,0,0,0,0,0,0
1777272911.11548,2026-04-27 01:55:11,1486,Person,0.41900402307510376,1.3893764019012451,21,320,68,360,44,340
1777272911.141964,2026-04-27 01:55:11,1489,none,0.0,0.0,0,0,0,0,0,0
1777272911.173541,2026-04-27 01:55:11,1492,Machinery,0.48397114872932434,3.209416627883911,166,151,226,218,196,184
1777272911.173541,2026-04-27 01:55:11,1492,Vehicle,0.3589633107185364,2.901719093322754,236,177,272,209,254,193
1777272911.2059798,2026-04-27 01:55:11,1495,Person,0.39821213483810425,2.2677083015441895,533,323,551,359,542,341
1777272911.233888,2026-04-27 01:55:11,1498,none,0.0,0.0,0,0,0,0,0,0
1777272911.261649,2026-04-27 01:55:11,1501,none,0.0,0.0,0,0,0,0,0,0
1777272911.2885618,2026-04-27 01:55:11,1504,none,0.0,0.0,0,0,0,0,0,0
1777272911.314883,2026-04-27 01:55:11,1507,none,0.0,0.0,0,0,0,0,0,0
1777272911.340825,2026-04-27 01:55:11,1510,none,0.0,0.0,0,0,0,0,0,0
1777272911.3670442,2026-04-27 01:55:11,1513,none,0.0,0.0,0,0,0,0,0,0
1777272911.395125,2026-04-27 01:55:11,1516,none,0.0,0.0,0,0,0,0,0,0
1777272911.423053,2026-04-27 01:55:11,1519,none,0.0,0.0,0,0,0,0,0,0
1777272911.449506,2026-04-27 01:55:11,1522,none,0.0,0.0,0,0,0,0,0,0
1777272911.475727,2026-04-27 01:55:11,1525,none,0.0,0.0,0,0,0,0,0,0
1777272911.504027,2026-04-27 01:55:11,1528,none,0.0,0.0,0,0,0,0,0,0
1777272911.530942,2026-04-27 01:55:11,1531,none,0.0,0.0,0,0,0,0,0,0
1777272911.5573912,2026-04-27 01:55:11,1534,none,0.0,0.0,0,0,0,0,0,0
1777272911.589392,2026-04-27 01:55:11,1537,Person,0.5025405287742615,2.830679416656494,513,280,537,332,525,306
1777272911.589392,2026-04-27 01:55:11,1537,Person,0.44251200556755066,2.862027168273926,515,283,533,322,524,302
1777272911.61641,2026-04-27 01:55:11,1540,none,0.0,0.0,0,0,0,0,0,0
1777272911.643967,2026-04-27 01:55:11,1543,none,0.0,0.0,0,0,0,0,0,0
1777272911.6755111,2026-04-27 01:55:11,1546,none,0.0,0.0,0,0,0,0,0,0
1777272911.703598,2026-04-27 01:55:11,1549,none,0.0,0.0,0,0,0,0,0,0
1777272911.730742,2026-04-27 01:55:11,1552,none,0.0,0.0,0,0,0,0,0,0
1777272911.75734,2026-04-27 01:55:11,1555,none,0.0,0.0,0,0,0,0,0,0
1777272911.783819,2026-04-27 01:55:11,1558,none,0.0,0.0,0,0,0,0,0,0
1777272911.815215,2026-04-27 01:55:11,1561,Person,0.36026403307914734,2.40474796295166,148,301,169,345,158,323
1777272911.8460958,2026-04-27 01:55:11,1564,Person,0.5354993343353271,2.741881847381592,89,310,104,343,96,326
1777272911.873111,2026-04-27 01:55:11,1567,none,0.0,0.0,0,0,0,0,0,0
1777272911.9000041,2026-04-27 01:55:11,1570,none,0.0,0.0,0,0,0,0,0,0
1777272911.926146,2026-04-27 01:55:11,1573,none,0.0,0.0,0,0,0,0,0,0
1777272911.9578712,2026-04-27 01:55:11,1576,Person,0.40327122807502747,2.5742034912109375,274,288,290,325,282,306
1777272911.9890602,2026-04-27 01:55:11,1579,Person,0.4099922180175781,2.6808972358703613,21,290,36,331,28,310
1777272912.0206761,2026-04-27 01:55:12,1582,Person,0.5318669080734253,2.395810127258301,16,291,33,332,24,311
1777272912.047998,2026-04-27 01:55:12,1585,none,0.0,0.0,0,0,0,0,0,0
1777272912.074374,2026-04-27 01:55:12,1588,none,0.0,0.0,0,0,0,0,0,0
1777272912.1002738,2026-04-27 01:55:12,1591,none,0.0,0.0,0,0,0,0,0,0
1777272912.128059,2026-04-27 01:55:12,1594,none,0.0,0.0,0,0,0,0,0,0
1777272912.1555572,2026-04-27 01:55:12,1597,none,0.0,0.0,0,0,0,0,0,0
1777272912.182255,2026-04-27 01:55:12,1600,none,0.0,0.0,0,0,0,0,0,0
1777272912.208381,2026-04-27 01:55:12,1603,none,0.0,0.0,0,0,0,0,0,0
1777272912.236075,2026-04-27 01:55:12,1606,none,0.0,0.0,0,0,0,0,0,0
1777272912.263722,2026-04-27 01:55:12,1609,none,0.0,0.0,0,0,0,0,0,0
1777272912.29148,2026-04-27 01:55:12,1612,none,0.0,0.0,0,0,0,0,0,0
1777272912.319098,2026-04-27 01:55:12,1615,none,0.0,0.0,0,0,0,0,0,0
1777272912.346532,2026-04-27 01:55:12,1618,none,0.0,0.0,0,0,0,0,0,0
1777272912.372853,2026-04-27 01:55:12,1621,none,0.0,0.0,0,0,0,0,0,0
1777272912.398902,2026-04-27 01:55:12,1624,none,0.0,0.0,0,0,0,0,0,0
1777272912.425129,2026-04-27 01:55:12,1627,none,0.0,0.0,0,0,0,0,0,0
1777272912.452873,2026-04-27 01:55:12,1630,none,0.0,0.0,0,0,0,0,0,0
1777272912.484426,2026-04-27 01:55:12,1633,Person,0.46910202503204346,2.3163840770721436,247,291,258,328,252,309
1777272912.51227,2026-04-27 01:55:12,1636,none,0.0,0.0,0,0,0,0,0,0
1777272912.539126,2026-04-27 01:55:12,1639,none,0.0,0.0,0,0,0,0,0,0
1777272912.5655801,2026-04-27 01:55:12,1642,none,0.0,0.0,0,0,0,0,0,0
1777272912.593011,2026-04-27 01:55:12,1645,none,0.0,0.0,0,0,0,0,0,0
1777272912.620756,2026-04-27 01:55:12,1648,none,0.0,0.0,0,0,0,0,0,0
1777272912.647252,2026-04-27 01:55:12,1651,none,0.0,0.0,0,0,0,0,0,0
1777272912.6779141,2026-04-27 01:55:12,1654,Person,0.4129996597766876,2.592026710510254,244,290,258,328,251,309
1777272912.7089138,2026-04-27 01:55:12,1657,Person,0.3643096685409546,2.593857765197754,23,300,34,333,28,316
1777272912.740453,2026-04-27 01:55:12,1660,none,0.0,0.0,0,0,0,0,0,0
1777272912.7668622,2026-04-27 01:55:12,1663,none,0.0,0.0,0,0,0,0,0,0
1777272912.794549,2026-04-27 01:55:12,1666,none,0.0,0.0,0,0,0,0,0,0
1777272912.821734,2026-04-27 01:55:12,1669,none,0.0,0.0,0,0,0,0,0,0
1777272912.849671,2026-04-27 01:55:12,1672,none,0.0,0.0,0,0,0,0,0,0
1777272912.877301,2026-04-27 01:55:12,1675,none,0.0,0.0,0,0,0,0,0,0
1777272912.905134,2026-04-27 01:55:12,1678,none,0.0,0.0,0,0,0,0,0,0
1777272912.93595,2026-04-27 01:55:12,1681,Person,0.42802348732948303,2.9407715797424316,188,277,206,322,197,299
1777272912.9638011,2026-04-27 01:55:12,1684,none,0.0,0.0,0,0,0,0,0,0
1777272912.991934,2026-04-27 01:55:12,1687,none,0.0,0.0,0,0,0,0,0,0
1777272913.0199091,2026-04-27 01:55:13,1690,none,0.0,0.0,0,0,0,0,0,0
1777272913.0485718,2026-04-27 01:55:13,1693,none,0.0,0.0,0,0,0,0,0,0
1777272913.075139,2026-04-27 01:55:13,1696,none,0.0,0.0,0,0,0,0,0,0
1777272913.1026251,2026-04-27 01:55:13,1699,none,0.0,0.0,0,0,0,0,0,0
1777272913.129932,2026-04-27 01:55:13,1702,none,0.0,0.0,0,0,0,0,0,0
